<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.28	02:11:00	4046.053	4047.494	4045.590	4047.018	166	0	240
2026.07.28	02:12:00	4046.987	4047.578	4046.446	4046.727	155	0	240
2026.07.28	02:13:00	4047.001	4047.013	4045.806	4046.028	175	0	240
2026.07.28	02:14:00	4045.820	4046.623	4045.709	4046.391	160	0	240
2026.07.28	02:15:00	4046.341	4046.483	4045.174	4045.960	124	0	240
2026.07.28	02:16:00	4046.210	4046.426	4045.723	4046.036	134	0	240
2026.07.28	02:17:00	4046.286	4047.702	4045.774	4047.702	164	0	240
2026.07.28	02:18:00	4047.711	4048.093	4047.274	4047.280	144	0	240
2026.07.28	02:19:00	4047.536	4048.143	4047.190	4047.848	162	0	240
2026.07.28	02:20:00	4047.959	4048.884	4047.518	4048.707	175	0	240
2026.07.28	02:21:00	4048.713	4049.073	4047.633	4047.743	151	0	240
2026.07.28	02:22:00	4048.108	4048.680	4047.714	4048.231	143	0	240
2026.07.28	02:23:00	4048.122	4048.843	4047.878	4048.415	171	0	240
2026.07.28	02:24:00	4048.296	4048.469	4046.825	4047.440	140	0	240
2026.07.28	02:25:00	4047.591	4047.978	4046.566	4047.701	148	0	240
2026.07.28	02:26:00	4047.708	4048.399	4047.244	4047.358	173	0	240
2026.07.28	02:27:00	4047.388	4047.388	4045.798	4046.627	164	0	240
2026.07.28	02:28:00	4046.578	4046.578	4045.920	4046.323	109	0	240
2026.07.28	02:29:00	4046.317	4046.556	4045.544	4046.214	137	0	240
2026.07.28	02:30:00	4046.152	4047.928	4045.695	4047.253	304	0	240
2026.07.28	02:31:00	4047.228	4047.977	4045.811	4046.074	214	0	240
2026.07.28	02:32:00	4046.025	4046.717	4045.081	4046.494	169	0	240
2026.07.28	02:33:00	4046.446	4047.025	4046.223	4046.509	183	0	240
2026.07.28	02:34:00	4046.560	4047.039	4046.038	4046.588	151	0	240
2026.07.28	02:35:00	4046.589	4047.079	4045.886	4046.909	204	0	240
2026.07.28	02:36:00	4047.017	4047.139	4046.081	4047.007	152	0	240
2026.07.28	02:37:00	4047.207	4047.207	4045.487	4045.822	155	0	240
2026.07.28	02:38:00	4045.769	4046.024	4044.900	4045.486	162	0	240
2026.07.28	02:39:00	4045.837	4046.075	4044.929	4044.943	150	0	240
2026.07.28	02:40:00	4044.895	4045.736	4043.604	4043.786	185	0	240
2026.07.28	02:41:00	4043.679	4043.679	4042.490	4043.008	234	0	240
2026.07.28	02:42:00	4042.948	4043.070	4041.553	4041.553	200	0	240
2026.07.28	02:43:00	4041.757	4043.800	4041.384	4043.571	251	0	240
2026.07.28	02:44:00	4043.521	4044.360	4043.390	4044.039	169	0	240
2026.07.28	02:45:00	4043.989	4044.786	4043.278	4044.578	185	0	240
2026.07.28	02:46:00	4044.548	4045.172	4044.292	4044.790	156	0	240
2026.07.28	02:47:00	4044.974	4045.300	4043.425	4044.043	152	0	240
2026.07.28	02:48:00	4043.933	4044.677	4043.393	4044.334	161	0	240
2026.07.28	02:49:00	4044.451	4044.473	4042.641	4043.791	173	0	240
2026.07.28	02:50:00	4043.742	4045.570	4043.332	4044.694	229	0	240
2026.07.28	02:51:00	4044.631	4044.754	4043.238	4044.282	178	0	240
2026.07.28	02:52:00	4044.427	4044.738	4042.704	4043.701	153	0	240
2026.07.28	02:53:00	4043.768	4044.822	4042.972	4044.274	189	0	240
2026.07.28	02:54:00	4044.323	4045.171	4043.409	4043.707	145	0	240
2026.07.28	02:55:00	4043.559	4043.973	4041.688	4041.838	121	0	240
2026.07.28	02:56:00	4041.843	4041.996	4040.608	4041.709	192	0	240
2026.07.28	02:57:00	4041.658	4042.665	4040.934	4042.405	166	0	240
2026.07.28	02:58:00	4042.354	4043.348	4042.354	4042.838	122	0	240
2026.07.28	02:59:00	4043.093	4043.093	4041.854	4042.087	102	0	240
2026.07.28	03:00:00	4042.023	4042.596	4041.049	4041.497	134	0	240
2026.07.28	03:01:00	4041.401	4041.975	4040.588	4040.624	202	0	240
2026.07.28	03:02:00	4040.842	4041.864	4040.788	4041.635	198	0	240
2026.07.28	03:03:00	4041.685	4042.913	4040.193	4042.913	171	0	240
2026.07.28	03:04:00	4042.648	4043.947	4042.434	4043.622	122	0	240
2026.07.28	03:05:00	4043.875	4044.565	4042.821	4044.340	159	0	240
2026.07.28	03:06:00	4044.390	4044.912	4043.980	4044.624	154	0	240
2026.07.28	03:07:00	4045.006	4045.591	4044.640	4045.074	126	0	240
2026.07.28	03:08:00	4045.251	4045.325	4044.694	4045.228	110	0	240
2026.07.28	03:09:00	4045.216	4046.081	4044.978	4045.643	89	0	240
2026.07.28	03:10:00	4045.665	4045.973	4045.297	4045.427	128	0	240
2026.07.28	03:11:00	4045.623	4046.386	4045.363	4046.386	206	0	240
2026.07.28	03:12:00	4046.435	4047.184	4046.081	4046.351	143	0	240
2026.07.28	03:13:00	4046.330	4046.766	4045.786	4046.489	135	0	240
2026.07.28	03:14:00	4046.538	4046.955	4045.606	4045.921	149	0	240
2026.07.28	03:15:00	4045.698	4046.364	4045.321	4046.007	151	0	240
2026.07.28	03:16:00	4046.008	4046.797	4045.687	4046.561	140	0	240
2026.07.28	03:17:00	4046.451	4047.832	4046.258	4047.779	162	0	240
2026.07.28	03:18:00	4047.528	4048.503	4047.067	4047.706	158	0	240
2026.07.28	03:19:00	4047.653	4049.046	4047.448	4048.945	124	0	240
2026.07.28	03:20:00	4048.998	4049.046	4047.919	4048.272	144	0	240
2026.07.28	03:21:00	4048.323	4048.433	4046.929	4047.599	152	0	240
2026.07.28	03:22:00	4047.650	4048.527	4047.409	4048.186	136	0	240
2026.07.28	03:23:00	4048.237	4049.372	4048.010	4048.805	127	0	240
2026.07.28	03:24:00	4048.740	4048.893	4048.219	4048.370	104	0	240
2026.07.28	03:25:00	4048.625	4048.946	4047.914	4048.096	129	0	240
2026.07.28	03:26:00	4048.042	4048.567	4047.316	4047.532	126	0	240
2026.07.28	03:27:00	4047.519	4048.231	4046.371	4047.764	138	0	240
2026.07.28	03:28:00	4047.714	4047.975	4047.089	4047.644	95	0	240
2026.07.28	03:29:00	4047.726	4048.335	4047.048	4047.555	101	0	240
2026.07.28	03:30:00	4047.429	4049.094	4047.131	4049.004	170	0	240
2026.07.28	03:31:00	4048.753	4049.348	4048.462	4048.773	126	0	240
2026.07.28	03:32:00	4048.800	4049.666	4048.535	4049.325	110	0	240
2026.07.28	03:33:00	4049.261	4051.027	4049.261	4050.681	180	0	240
2026.07.28	03:34:00	4050.633	4050.838	4049.466	4049.875	172	0	240
2026.07.28	03:35:00	4049.876	4050.001	4048.615	4048.979	163	0	240
2026.07.28	03:36:00	4048.915	4049.698	4048.650	4048.892	166	0	240
2026.07.28	03:37:00	4048.872	4049.544	4048.307	4048.872	211	0	240
2026.07.28	03:38:00	4049.124	4050.031	4048.883	4049.654	202	0	240
2026.07.28	03:39:00	4049.534	4050.064	4048.419	4049.037	116	0	240
2026.07.28	03:40:00	4049.038	4049.314	4048.354	4048.824	135	0	240
2026.07.28	03:41:00	4048.809	4049.012	4047.856	4047.856	110	0	240
2026.07.28	03:42:00	4048.114	4048.645	4047.806	4048.385	114	0	240
2026.07.28	03:43:00	4048.266	4048.748	4047.390	4048.025	153	0	240
2026.07.28	03:44:00	4047.861	4048.446	4047.592	4048.219	116	0	240
2026.07.28	03:45:00	4048.284	4049.062	4048.068	4048.298	140	0	240
2026.07.28	03:46:00	4048.230	4048.704	4047.859	4048.268	119	0	240
2026.07.28	03:47:00	4048.262	4048.957	4048.100	4048.545	121	0	240
2026.07.28	03:48:00	4048.659	4050.184	4048.659	4050.087	131	0	240
2026.07.28	03:49:00	4050.151	4050.582	4049.523	4049.523	115	0	240
2026.07.28	03:50:00	4049.573	4049.989	4048.364	4048.525	117	0	240
2026.07.28	03:51:00	4048.504	4049.133	4048.481	4048.724	69	0	240
2026.07.28	03:52:00	4048.781	4049.387	4048.482	4048.871	119	0	240
2026.07.28	03:53:00	4048.888	4050.781	4048.821	4050.357	130	0	240
2026.07.28	03:54:00	4050.363	4050.363	4049.264	4049.688	114	0	240
2026.07.28	03:55:00	4049.626	4049.839	4048.576	4048.922	120	0	240
2026.07.28	03:56:00	4048.553	4049.847	4048.553	4049.847	97	0	240
2026.07.28	03:57:00	4049.898	4050.087	4048.343	4048.421	101	0	240
2026.07.28	03:58:00	4048.366	4049.144	4047.883	4049.115	81	0	240
2026.07.28	03:59:00	4049.092	4049.602	4048.635	4049.236	90	0	240
2026.07.28	04:00:00	4049.189	4049.262	4048.015	4048.986	155	0	240
2026.07.28	04:01:00	4048.933	4049.701	4048.584	4049.031	127	0	240
2026.07.28	04:02:00	4049.007	4049.463	4048.384	4049.081	130	0	240
2026.07.28	04:03:00	4049.131	4049.456	4048.254	4049.216	163	0	240
2026.07.28	04:04:00	4049.167	4049.278	4047.731	4047.865	162	0	240
2026.07.28	04:05:00	4047.802	4048.122	4046.792	4047.357	127	0	240
2026.07.28	04:06:00	4047.284	4047.284	4046.074	4046.428	114	0	240
2026.07.28	04:07:00	4046.546	4046.768	4045.377	4046.436	175	0	240
2026.07.28	04:08:00	4046.373	4046.539	4045.893	4046.408	126	0	240
2026.07.28	04:09:00	4046.459	4046.829	4046.016	4046.379	81	0	240
2026.07.28	04:10:00	4046.313	4046.852	4046.037	4046.254	126	0	240
2026.07.28	04:11:00	4046.006	4046.335	4045.487	4045.512	104	0	240
2026.07.28	04:12:00	4045.462	4045.710	4043.967	4044.725	127	0	240
2026.07.28	04:13:00	4044.677	4044.891	4043.971	4043.971	100	0	240
2026.07.28	04:14:00	4044.223	4044.447	4043.369	4044.133	114	0	240
2026.07.28	04:15:00	4043.756	4044.700	4043.506	4044.549	125	0	240
2026.07.28	04:16:00	4044.756	4045.079	4044.058	4044.622	110	0	240
2026.07.28	04:17:00	4044.596	4046.707	4044.596	4046.583	135	0	240
2026.07.28	04:18:00	4046.578	4046.880	4045.910	4046.559	108	0	240
2026.07.28	04:19:00	4046.572	4047.398	4046.442	4047.366	100	0	240
2026.07.28	04:20:00	4047.426	4047.679	4046.718	4046.718	106	0	240
2026.07.28	04:21:00	4046.701	4047.594	4046.701	4047.144	76	0	240
2026.07.28	04:22:00	4047.412	4047.504	4046.645	4047.305	102	0	240
2026.07.28	04:23:00	4047.044	4047.992	4046.935	4047.464	103	0	240
2026.07.28	04:24:00	4047.717	4047.761	4046.491	4046.491	90	0	240
2026.07.28	04:25:00	4046.693	4047.069	4046.197	4046.474	102	0	240
2026.07.28	04:26:00	4046.607	4046.955	4045.868	4046.646	100	0	240
2026.07.28	04:27:00	4046.618	4047.218	4045.949	4046.245	123	0	240
2026.07.28	04:28:00	4046.510	4046.791	4046.066	4046.259	103	0	240
2026.07.28	04:29:00	4046.264	4046.481	4045.378	4045.702	84	0	240
2026.07.28	04:30:00	4045.811	4046.069	4043.951	4044.131	120	0	240
2026.07.28	04:31:00	4044.156	4044.826	4043.999	4044.461	109	0	240
2026.07.28	04:32:00	4044.458	4045.110	4044.128	4044.604	116	0	240
2026.07.28	04:33:00	4044.670	4045.674	4044.332	4045.269	113	0	240
2026.07.28	04:34:00	4045.320	4046.835	4045.002	4046.835	97	0	240
2026.07.28	04:35:00	4046.887	4047.026	4046.347	4046.770	83	0	240
2026.07.28	04:36:00	4046.529	4047.000	4045.621	4046.003	77	0	240
2026.07.28	04:37:00	4045.771	4046.422	4045.615	4046.156	103	0	240
2026.07.28	04:38:00	4046.078	4046.492	4045.484	4046.233	79	0	240
2026.07.28	04:39:00	4046.498	4046.698	4045.496	4045.496	97	0	240
2026.07.28	04:40:00	4045.777	4045.781	4044.962	4045.642	110	0	240
2026.07.28	04:41:00	4045.897	4046.419	4045.597	4046.233	105	0	240
2026.07.28	04:42:00	4046.143	4046.981	4046.143	4046.469	90	0	240
2026.07.28	04:43:00	4046.828	4047.019	4046.454	4046.703	85	0	240
2026.07.28	04:44:00	4046.711	4047.875	4046.698	4047.649	90	0	240
2026.07.28	04:45:00	4047.504	4047.790	4047.317	4047.350	94	0	240
2026.07.28	04:46:00	4047.626	4047.829	4047.008	4047.194	100	0	240
2026.07.28	04:47:00	4047.100	4047.523	4046.270	4046.367	97	0	240
2026.07.28	04:48:00	4046.318	4047.223	4043.303	4043.568	161	0	240
2026.07.28	04:49:00	4043.634	4044.311	4042.524	4043.384	149	0	240
2026.07.28	04:50:00	4043.418	4044.464	4043.204	4044.114	126	0	240
2026.07.28	04:51:00	4044.375	4044.575	4043.517	4043.668	94	0	240
2026.07.28	04:52:00	4043.779	4044.093	4043.323	4043.610	99	0	240
2026.07.28	04:53:00	4043.673	4044.138	4042.897	4044.069	104	0	240
2026.07.28	04:54:00	4043.960	4044.532	4043.437	4043.584	111	0	240
2026.07.28	04:55:00	4043.472	4044.503	4043.414	4043.641	132	0	240
2026.07.28	04:56:00	4043.640	4043.640	4042.353	4042.679	120	0	240
2026.07.28	04:57:00	4042.629	4043.014	4042.375	4042.645	70	0	240
2026.07.28	04:58:00	4042.664	4043.157	4042.181	4042.449	77	0	240
2026.07.28	04:59:00	4042.473	4042.813	4041.245	4042.301	123	0	240
2026.07.28	05:00:00	4042.251	4042.251	4039.779	4041.149	214	0	240
2026.07.28	05:01:00	4040.898	4041.861	4040.291	4041.206	175	0	240
2026.07.28	05:02:00	4041.198	4041.672	4040.656	4041.662	142	0	240
2026.07.28	05:03:00	4041.573	4042.481	4041.328	4041.897	111	0	240
2026.07.28	05:04:00	4041.950	4042.398	4041.195	4041.198	149	0	240
2026.07.28	05:05:00	4041.210	4042.838	4040.105	4042.403	162	0	240
2026.07.28	05:06:00	4042.346	4042.460	4041.300	4042.001	150	0	240
2026.07.28	05:07:00	4042.056	4042.836	4041.867	4042.072	144	0	240
2026.07.28	05:08:00	4042.374	4042.830	4041.468	4041.477	167	0	240
2026.07.28	05:09:00	4041.526	4041.633	4040.542	4041.270	126	0	240
2026.07.28	05:10:00	4041.183	4043.634	4041.183	4043.634	166	0	240
2026.07.28	05:11:00	4043.585	4044.148	4041.438	4042.065	170	0	240
2026.07.28	05:12:00	4042.052	4042.255	4041.547	4041.861	124	0	240
2026.07.28	05:13:00	4041.893	4042.322	4041.267	4042.066	179	0	240
2026.07.28	05:14:00	4042.009	4042.544	4041.535	4042.437	172	0	240
2026.07.28	05:15:00	4042.487	4043.065	4041.971	4042.991	166	0	240
2026.07.28	05:16:00	4042.970	4043.312	4042.392	4042.836	140	0	240
2026.07.28	05:17:00	4042.814	4043.087	4042.125	4042.382	127	0	240
2026.07.28	05:18:00	4042.608	4043.247	4042.353	4042.854	142	0	240
2026.07.28	05:19:00	4043.136	4043.388	4042.456	4042.770	116	0	240
2026.07.28	05:20:00	4042.701	4043.627	4041.838	4043.297	117	0	240
2026.07.28	05:21:00	4043.247	4043.553	4042.920	4043.206	114	0	240
2026.07.28	05:22:00	4043.233	4043.542	4042.401	4042.787	118	0	240
2026.07.28	05:23:00	4042.897	4042.897	4042.034	4042.436	130	0	240
2026.07.28	05:24:00	4042.378	4043.101	4042.118	4042.426	139	0	240
2026.07.28	05:25:00	4042.476	4043.356	4040.644	4041.371	200	0	240
2026.07.28	05:26:00	4041.263	4041.798	4040.772	4041.735	136	0	240
2026.07.28	05:27:00	4041.754	4042.233	4041.434	4041.948	151	0	240
2026.07.28	05:28:00	4041.892	4042.253	4041.171	4042.007	125	0	240
2026.07.28	05:29:00	4042.033	4043.473	4042.015	4042.957	123	0	240
2026.07.28	05:30:00	4042.903	4045.705	4040.865	4042.333	530	0	240
2026.07.28	05:31:00	4042.514	4043.236	4039.940	4040.360	428	0	240
2026.07.28	05:32:00	4040.311	4040.750	4038.110	4038.925	355	0	240
2026.07.28	05:33:00	4038.980	4039.766	4037.098	4039.766	359	0	240
2026.07.28	05:34:00	4039.460	4039.460	4037.146	4037.685	401	0	240
2026.07.28	05:35:00	4037.636	4037.817	4035.873	4037.730	329	0	240
2026.07.28	05:36:00	4037.612	4037.807	4034.763	4036.851	339	0	240
2026.07.28	05:37:00	4036.800	4038.110	4036.113	4037.710	209	0	240
2026.07.28	05:38:00	4037.616	4037.839	4036.021	4036.824	270	0	240
2026.07.28	05:39:00	4036.551	4037.770	4035.943	4037.388	229	0	240
2026.07.28	05:40:00	4037.276	4038.570	4036.968	4037.152	211	0	240
2026.07.28	05:41:00	4037.166	4038.693	4036.809	4038.082	179	0	240
2026.07.28	05:42:00	4038.244	4041.560	4037.695	4041.095	231	0	240
2026.07.28	05:43:00	4041.144	4041.607	4040.788	4040.905	87	0	240
2026.07.28	05:44:00	4040.960	4041.660	4040.519	4041.660	118	0	240
2026.07.28	05:45:00	4041.714	4043.948	4041.464	4042.395	169	0	240
2026.07.28	05:46:00	4042.698	4043.097	4039.664	4040.428	231	0	240
2026.07.28	05:47:00	4040.454	4041.129	4039.757	4040.549	151	0	240
2026.07.28	05:48:00	4040.351	4041.774	4040.351	4041.612	157	0	240
2026.07.28	05:49:00	4041.552	4042.528	4041.117	4041.390	139	0	240
2026.07.28	05:50:00	4041.521	4042.426	4040.832	4042.132	149	0	240
2026.07.28	05:51:00	4041.999	4043.166	4041.683	4041.984	143	0	240
2026.07.28	05:52:00	4042.004	4042.650	4041.623	4042.240	107	0	240
2026.07.28	05:53:00	4042.199	4043.404	4042.032	4042.882	136	0	240
2026.07.28	05:54:00	4042.936	4044.183	4042.867	4043.914	115	0	240
2026.07.28	05:55:00	4043.935	4044.658	4043.794	4043.992	112	0	240
2026.07.28	05:56:00	4044.048	4044.310	4043.638	4043.795	127	0	240
2026.07.28	05:57:00	4043.844	4045.334	4043.844	4045.033	121	0	240
2026.07.28	05:58:00	4045.091	4046.615	4044.819	4045.936	111	0	240
2026.07.28	05:59:00	4045.931	4046.281	4045.062	4045.363	107	0	240
2026.07.28	06:00:00	4045.162	4047.153	4044.624	4046.204	282	0	240
2026.07.28	06:01:00	4046.522	4046.575	4045.285	4046.524	230	0	240
2026.07.28	06:02:00	4046.468	4046.900	4045.499	4046.310	189	0	240
2026.07.28	06:03:00	4046.610	4046.773	4045.711	4046.534	178	0	240
2026.07.28	06:04:00	4046.545	4047.881	4046.024	4046.255	167	0	240
2026.07.28	06:05:00	4046.065	4046.607	4045.455	4046.101	160	0	240
2026.07.28	06:06:00	4046.152	4046.696	4043.981	4045.290	194	0	240
2026.07.28	06:07:00	4045.360	4045.980	4044.569	4044.832	202	0	240
2026.07.28	06:08:00	4044.657	4045.500	4043.990	4045.210	178	0	240
2026.07.28	06:09:00	4045.182	4045.537	4043.927	4044.506	153	0	240
2026.07.28	06:10:00	4044.555	4044.918	4042.781	4043.655	180	0	240
2026.07.28	06:11:00	4043.703	4045.012	4043.564	4044.611	188	0	240
2026.07.28	06:12:00	4044.633	4045.128	4044.311	4044.693	129	0	240
2026.07.28	06:13:00	4044.743	4045.864	4044.543	4044.757	203	0	240
2026.07.28	06:14:00	4044.838	4044.980	4043.515	4044.113	174	0	240
2026.07.28	06:15:00	4044.339	4046.882	4043.845	4046.637	183	0	240
2026.07.28	06:16:00	4046.694	4047.123	4045.736	4046.044	137	0	240
2026.07.28	06:17:00	4046.105	4046.339	4045.095	4045.494	136	0	240
2026.07.28	06:18:00	4045.494	4045.494	4044.262	4044.371	199	0	240
2026.07.28	06:19:00	4044.067	4045.688	4044.067	4045.481	129	0	240
2026.07.28	06:20:00	4045.461	4047.145	4045.359	4046.353	164	0	240
2026.07.28	06:21:00	4046.515	4047.396	4046.253	4046.397	168	0	240
2026.07.28	06:22:00	4046.322	4047.004	4045.951	4046.377	145	0	240
2026.07.28	06:23:00	4046.587	4046.845	4045.031	4045.163	173	0	240
2026.07.28	06:24:00	4045.203	4045.670	4044.025	4045.386	182	0	240
2026.07.28	06:25:00	4045.447	4046.186	4044.886	4045.536	190	0	240
2026.07.28	06:26:00	4045.334	4047.553	4045.119	4046.544	165	0	240
2026.07.28	06:27:00	4046.564	4046.946	4046.290	4046.753	133	0	240
2026.07.28	06:28:00	4046.865	4048.931	4046.530	4047.846	237	0	240
2026.07.28	06:29:00	4047.895	4048.220	4046.886	4047.511	131	0	240
2026.07.28	06:30:00	4047.552	4048.623	4046.920	4048.455	185	0	240
2026.07.28	06:31:00	4048.401	4049.305	4047.543	4049.008	143	0	240
2026.07.28	06:32:00	4049.061	4049.788	4048.670	4049.026	132	0	240
2026.07.28	06:33:00	4049.075	4049.504	4048.177	4048.866	194	0	240
2026.07.28	06:34:00	4048.863	4049.682	4048.643	4049.228	122	0	240
2026.07.28	06:35:00	4049.484	4049.484	4048.243	4048.813	175	0	240
2026.07.28	06:36:00	4048.760	4049.727	4048.124	4049.727	150	0	240
2026.07.28	06:37:00	4049.672	4050.057	4048.274	4048.559	165	0	240
2026.07.28	06:38:00	4048.548	4049.479	4048.167	4048.961	131	0	240
2026.07.28	06:39:00	4049.013	4050.554	4049.013	4049.862	116	0	240
2026.07.28	06:40:00	4049.799	4052.115	4049.799	4050.793	195	0	240
2026.07.28	06:41:00	4050.723	4051.398	4050.240	4050.749	189	0	240
2026.07.28	06:42:00	4050.740	4051.274	4050.248	4051.122	172	0	240
2026.07.28	06:43:00	4051.147	4052.374	4050.521	4050.825	153	0	240
2026.07.28	06:44:00	4050.521	4050.931	4049.802	4049.858	153	0	240
2026.07.28	06:45:00	4049.655	4049.893	4048.280	4048.724	191	0	240
2026.07.28	06:46:00	4048.968	4049.093	4048.119	4048.475	167	0	240
2026.07.28	06:47:00	4048.421	4049.056	4047.802	4048.002	162	0	240
2026.07.28	06:48:00	4048.300	4049.189	4047.953	4048.918	131	0	240
2026.07.28	06:49:00	4049.003	4050.331	4049.003	4049.747	185	0	240
2026.07.28	06:50:00	4049.939	4050.895	4049.407	4050.166	183	0	240
2026.07.28	06:51:00	4050.109	4050.173	4049.091	4049.571	152	0	240
2026.07.28	06:52:00	4049.694	4050.131	4049.475	4049.877	175	0	240
2026.07.28	06:53:00	4049.828	4050.899	4049.643	4050.495	147	0	240
2026.07.28	06:54:00	4050.695	4051.423	4050.357	4051.171	145	0	240
2026.07.28	06:55:00	4051.121	4051.546	4050.133	4050.468	180	0	240
2026.07.28	06:56:00	4050.357	4050.358	4049.204	4049.206	135	0	240
2026.07.28	06:57:00	4049.000	4049.653	4048.217	4048.411	172	0	240
2026.07.28	06:58:00	4048.463	4048.984	4048.227	4048.383	124	0	240
2026.07.28	06:59:00	4048.335	4048.587	4048.032	4048.237	102	0	240
2026.07.28	07:00:00	4048.438	4049.074	4047.354	4048.547	302	0	240
2026.07.28	07:01:00	4048.497	4050.308	4048.107	4049.165	215	0	240
2026.07.28	07:02:00	4049.064	4050.147	4048.859	4049.527	155	0	240
2026.07.28	07:03:00	4049.823	4050.007	4048.043	4048.564	124	0	240
2026.07.28	07:04:00	4048.615	4048.940	4047.826	4048.218	119	0	240
2026.07.28	07:05:00	4048.288	4048.463	4047.374	4048.463	114	0	240
2026.07.28	07:06:00	4048.222	4048.652	4047.508	4048.145	137	0	240
2026.07.28	07:07:00	4048.153	4049.255	4047.944	4048.871	123	0	240
2026.07.28	07:08:00	4048.760	4049.639	4048.303	4049.536	119	0	240
2026.07.28	07:09:00	4049.481	4050.370	4048.738	4050.045	124	0	240
2026.07.28	07:10:00	4049.847	4050.858	4049.799	4050.366	121	0	240
2026.07.28	07:11:00	4050.156	4050.903	4049.726	4050.903	144	0	240
2026.07.28	07:12:00	4050.810	4051.291	4049.685	4049.861	122	0	240
2026.07.28	07:13:00	4049.925	4050.066	4048.843	4049.226	122	0	240
2026.07.28	07:14:00	4049.289	4049.665	4048.688	4048.892	123	0	240
2026.07.28	07:15:00	4048.919	4049.751	4048.648	4049.188	118	0	240
2026.07.28	07:16:00	4049.139	4050.555	4048.981	4050.301	105	0	240
2026.07.28	07:17:00	4050.358	4050.472	4049.666	4050.467	92	0	240
2026.07.28	07:18:00	4050.532	4051.964	4050.335	4051.468	180	0	240
2026.07.28	07:19:00	4051.572	4051.822	4050.783	4050.783	108	0	240
2026.07.28	07:20:00	4051.053	4052.363	4050.805	4051.254	154	0	240
2026.07.28	07:21:00	4051.291	4052.315	4051.028	4051.354	123	0	240
2026.07.28	07:22:00	4051.296	4051.881	4051.071	4051.737	95	0	240
2026.07.28	07:23:00	4051.747	4051.784	4051.069	4051.248	78	0	240
2026.07.28	07:24:00	4051.021	4051.175	4049.401	4050.481	128	0	240
2026.07.28	07:25:00	4050.782	4051.282	4049.316	4051.245	144	0	240
2026.07.28	07:26:00	4051.302	4052.050	4051.099	4051.192	114	0	240
2026.07.28	07:27:00	4051.242	4052.019	4050.956	4051.190	123	0	240
2026.07.28	07:28:00	4051.242	4051.987	4050.940	4051.139	133	0	240
2026.07.28	07:29:00	4051.153	4051.318	4050.193	4050.193	113	0	240
2026.07.28	07:30:00	4050.021	4050.594	4049.711	4050.094	143	0	240
2026.07.28	07:31:00	4050.100	4050.659	4049.799	4050.585	133	0	240
2026.07.28	07:32:00	4050.636	4051.171	4049.420	4050.157	147	0	240
2026.07.28	07:33:00	4050.213	4050.256	4049.170	4049.697	140	0	240
2026.07.28	07:34:00	4049.691	4049.879	4048.635	4048.954	124	0	240
2026.07.28	07:35:00	4048.817	4049.784	4048.817	4049.559	102	0	240
2026.07.28	07:36:00	4049.311	4050.200	4048.948	4050.200	135	0	240
2026.07.28	07:37:00	4050.502	4050.605	4048.202	4049.579	188	0	240
2026.07.28	07:38:00	4049.584	4050.685	4049.412	4049.572	163	0	240
